Label,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
13899,42,Federal-gov,91468,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
19123,42,Federal-gov,178470,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
20031,42,Private,178074,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
28491,42,State-gov,155657,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,25,United-States,less
33196,42,Private,173888,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,52,United-States,less
43042,42,State-gov,381581,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,less
43895,42,State-gov,99185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,less
47618,42,Local-gov,221581,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
5306,42,Federal-gov,74680,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Male,0,2001,60,United-States,less
12611,42,Private,339346,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,less
23774,42,Private,26672,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,less
28216,42,Private,142424,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
30410,42,Private,345504,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,less
1717,42,Private,190767,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
18316,42,Local-gov,175642,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,99999,0,40,United-States,more
25567,42,State-gov,222884,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,less
38587,42,Private,227065,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,less
43601,42,Private,33895,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
10731,42,Federal-gov,31621,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
18094,42,Private,303155,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,less
33877,42,Private,190545,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,46,United-States,less
34946,42,Private,191196,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,less
786,42,Private,169628,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,38,United-States,less
5060,42,Private,178134,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,less
21887,42,Private,336891,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,less
25617,42,Private,183384,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,less
46775,42,Federal-gov,236503,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
47804,42,Private,230355,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,Cuba,less
15129,42,Private,210534,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,less
24308,42,Private,191765,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,2339,40,Trinadad&Tobago,less
15877,42,State-gov,167581,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,less
2138,42,Federal-gov,153143,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,Puerto-Rico,less
23891,42,Private,203393,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,35,United-States,more
7765,42,Private,445940,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,less
10039,42,Private,91836,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
10429,42,Private,349884,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,less
31305,42,Private,152889,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
36401,42,Private,262243,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,more
21669,42,Private,337629,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,more
30460,42,Private,183319,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,less
34762,42,Private,233366,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,3103,0,40,Mexico,more
20159,42,Private,196626,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
26985,42,Private,66755,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,less
29463,42,Local-gov,195897,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
37506,42,Private,152889,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,50,United-States,more
668,42,Private,247019,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,more
2107,42,Private,213821,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,more
2278,42,Private,225193,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
2290,42,Self-emp-not-inc,121718,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,less
2623,42,Private,245626,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,less
5924,42,Private,110028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
5973,42,Private,184857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,less
7844,42,Local-gov,222596,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
8290,42,Self-emp-not-inc,170721,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,less
11150,42,Private,94600,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,more
11540,42,Private,136419,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,more
11740,42,Local-gov,70655,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,less
11945,42,Self-emp-not-inc,201520,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
12753,42,Private,144778,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,less
13810,42,Self-emp-not-inc,195897,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
13855,42,Private,117319,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,less
15476,42,Private,236021,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
16834,42,Private,192381,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
17231,42,Private,175515,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
17292,42,Self-emp-not-inc,30759,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,less
19099,42,Private,177989,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
19295,42,Private,373469,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
19738,42,Private,29962,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
19794,42,Private,124792,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,45,United-States,more
20451,42,Self-emp-not-inc,217826,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,25,Jamaica,less
20607,42,Self-emp-not-inc,120837,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,48,United-States,less
20649,42,Local-gov,182302,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
22559,42,Private,68469,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
24073,42,Private,106679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,more
24491,42,Self-emp-not-inc,33795,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
24863,42,Private,245975,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
27578,42,Private,510072,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
27707,42,Private,287244,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,less
31463,42,Private,112607,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,less
32729,42,Private,190910,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
33703,42,Private,29702,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,more
34513,42,Private,201343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2885,0,40,United-States,less
35311,42,Private,143069,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,more
36139,42,Federal-gov,122215,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,more
36490,42,Private,144594,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
36837,42,Private,182402,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,50,United-States,more
37434,42,Private,205195,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
37513,42,Private,67243,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Portugal,less
39278,42,Self-emp-inc,282069,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
40135,42,Private,104973,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
41112,42,Private,263339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,more
41504,42,Private,270324,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Jamaica,less
43046,42,Self-emp-not-inc,209301,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,less
43292,42,Private,200610,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,60,United-States,less
44834,42,Private,33155,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,85,United-States,less
45402,42,Private,179533,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
46700,42,Private,136986,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,50,United-States,more
46774,42,Self-emp-not-inc,116197,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
47237,42,State-gov,191814,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
33858,42,Private,154374,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,more
13685,42,Private,190786,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
26755,42,Self-emp-not-inc,101709,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,2885,0,40,United-States,less
36825,42,Private,165815,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
37281,42,Private,144056,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,more
41212,42,Private,180985,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,less
42815,42,Private,219155,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,more
13464,42,Self-emp-not-inc,336513,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States,more
32041,42,Self-emp-inc,161532,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,United-States,less
41339,42,Private,171069,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,15024,0,40,United-States,more
46334,42,Self-emp-not-inc,99185,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,more
24559,42,Private,572751,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,less
2625,42,Private,235786,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,more
35638,42,Private,99651,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,less
282,42,Local-gov,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,more
2307,42,Private,37869,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
3959,42,Private,310632,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,more
5571,42,Private,266084,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,45,United-States,more
6786,42,Local-gov,255675,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
7216,42,Self-emp-not-inc,198692,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,more
8024,42,Private,69019,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,more
8553,42,Private,213464,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
9281,42,Self-emp-not-inc,133584,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,El-Salvador,less
10244,42,Self-emp-not-inc,89942,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
13139,42,Local-gov,267138,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,less
21736,42,Private,78765,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,more
23075,42,Private,149823,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
23134,42,Private,188693,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
24750,42,Private,433170,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,more
24807,42,Self-emp-not-inc,93853,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
25191,42,Private,255667,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,more
31619,42,Private,24982,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,more
32403,42,Private,288154,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,89,United-States,more
33245,42,Private,55395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,less
35395,42,Federal-gov,32627,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,45,United-States,more
36682,42,Private,360879,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
36831,42,Private,46019,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5178,0,50,United-States,more
37918,42,Private,111895,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,more
38480,42,Private,449578,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,more
38598,42,Private,199900,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,less
39610,42,Private,201520,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,less
40037,42,Self-emp-not-inc,152889,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,less
40241,42,Private,304605,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
41585,42,Private,242619,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
46220,42,Private,112494,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,35,United-States,more
46346,42,Private,169980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,more
47110,42,Private,220531,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,less
47857,42,Self-emp-not-inc,210013,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,less
48010,42,Private,47012,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,more
48191,42,Private,45156,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,more
18463,42,Private,367533,10th,6,Married-civ-spouse,Craft-repair,Own-child,Other,Male,0,0,43,United-States,more
3485,42,Private,217826,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,less
36512,42,Self-emp-inc,149102,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,less
16935,42,Self-emp-not-inc,140474,Assoc-acdm,12,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,35,United-States,less
4243,42,Private,263608,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,less
36110,42,Private,84661,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,30,United-States,less
25334,42,Private,212737,9th,5,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,less
5136,42,Private,219288,7th-8th,4,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,less
6346,42,Self-emp-inc,369781,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Male,0,0,25,United-States,less
30300,42,Private,152676,7th-8th,4,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,Puerto-Rico,less
9301,42,Private,126098,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,less
10642,42,Private,363591,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,less
15571,42,Private,195755,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,less
24683,42,Private,236323,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,less
27825,42,Private,274913,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,less
42587,42,Private,314369,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,45,United-States,less
17740,42,Private,187294,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,less
25857,42,Self-emp-not-inc,109273,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,less
39777,42,Self-emp-not-inc,248876,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,55,United-States,less
48519,42,Private,149546,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,30,United-States,less
31237,42,Private,374790,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
26786,42,Private,341638,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
26637,42,Self-emp-inc,287037,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,10,United-States,less
5637,42,Private,236110,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Puerto-Rico,less
13438,42,Private,203542,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
14423,42,Private,397346,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,less
27951,42,Private,20809,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,75,United-States,more
27970,42,Private,100800,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
29578,42,Self-emp-not-inc,221172,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
33478,42,Private,99203,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,less
37955,42,Private,340885,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,less
41628,42,Private,117728,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,less
45474,42,Private,183319,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,more
45911,42,Private,159449,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
46072,42,Self-emp-not-inc,221581,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,less
19129,42,Private,198316,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,less
30677,42,Private,355728,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,less
46667,42,Self-emp-not-inc,342634,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Cambodia,less
40858,42,Self-emp-not-inc,24763,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,less
39590,42,Private,445382,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
9561,42,Local-gov,351161,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
14396,42,Local-gov,201723,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
16959,42,Private,193995,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,less
19990,42,Private,68729,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,less
45504,42,Private,36999,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,less
6261,42,Private,341204,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Female,0,0,40,United-States,less
42057,42,Private,482211,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,less
7734,42,Private,190543,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,more
10297,42,Private,340234,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,more
22283,42,Federal-gov,214838,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,more
28719,42,Private,126003,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,more
39126,42,Private,32016,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,United-States,more
740,42,Private,279914,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,more
1882,42,Private,102606,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,more
21987,42,Private,127314,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,more
24197,42,Private,226902,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,more
29265,42,Private,171424,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,45,United-States,more
31511,42,Private,111483,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,more
11393,42,Private,118652,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,less
41770,42,Private,198229,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,65,United-States,more
5763,42,Private,413297,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,less
6197,42,Private,210525,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,more
8237,42,Private,52781,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,less
15924,42,Private,228320,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,more
24652,42,Private,139126,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,more
3994,42,Private,163003,Bachelors,13,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,less
36599,42,Private,238384,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,36,United-States,less
21457,42,Private,210275,Masters,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,more
16367,42,Private,190767,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,less
42316,42,Federal-gov,177142,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,less
12344,42,Private,155469,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,0,0,24,United-States,less
10365,42,State-gov,211915,Some-college,10,Separated,Tech-support,Unmarried,White,Female,0,0,40,United-States,less
36227,42,Private,91585,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,less
42578,42,Local-gov,142049,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,32,United-States,less
2631,42,Federal-gov,296798,11th,7,Never-married,Tech-support,Not-in-family,White,Male,0,1340,40,United-States,less
37215,42,Private,244668,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,8614,0,40,Mexico,more
47521,42,Private,145178,HS-grad,9,Separated,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,less
9186,42,Private,106900,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,less
27314,42,Private,184682,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,United-States,less
21721,42,Private,109067,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,40,United-States,less
41163,42,Self-emp-inc,272551,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,1564,60,United-States,more
39212,42,Private,416506,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,14084,0,36,United-States,more
47263,42,State-gov,119008,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Female,0,1974,40,United-States,less
5263,42,Private,179557,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,less
28876,42,Private,109912,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,more
29019,42,Private,156526,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,33,United-States,less
30126,42,Local-gov,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,less
44173,42,State-gov,355756,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,less
2408,42,Private,250121,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,less
25849,42,Self-emp-not-inc,82297,7th-8th,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,50,United-States,less
